gesture,rep,t_ms,gx,gy,gz,ax,ay,az
left,5,240,10.500,28.187,-19.312,-0.690,0.159,-1.277
left,5,260,28.625,31.937,-30.062,-0.758,0.117,-1.231
left,5,280,44.188,26.937,-34.688,-0.821,0.029,-1.105
left,5,300,36.875,17.937,-29.000,-0.910,-0.193,-1.020
left,5,320,16.875,30.750,-42.563,-0.935,-0.302,-0.955
left,5,340,-11.375,45.500,-42.625,-0.763,-0.169,-0.888
left,5,360,-39.188,41.563,-6.500,-0.502,0.018,-0.811
left,5,380,-32.750,25.062,3.250,-0.304,0.079,-0.728
left,5,400,-28.812,-14.188,6.375,-0.211,0.061,-0.819
left,5,420,-34.375,-5.937,-3.500,-0.148,-0.060,-0.951
left,5,440,-53.438,14.063,-7.187,-0.168,-0.114,-1.082
left,5,460,-56.000,53.625,-35.313,0.001,0.157,-1.112
left,5,480,-65.500,85.563,-31.750,0.433,0.482,-0.971
left,5,500,-33.875,51.125,-47.938,0.853,0.464,-0.681
left,5,520,-24.375,5.125,-41.500,0.877,0.404,-0.666
left,5,540,-32.563,-16.437,1.062,0.735,0.331,-0.765
left,5,560,-47.063,-17.312,30.500,0.670,0.317,-0.893
left,5,580,-54.375,-13.375,28.437,0.917,0.274,-0.868
left,5,600,-52.250,-27.375,27.000,1.088,0.353,-0.837
left,5,620,-51.688,-56.938,55.813,1.086,0.209,-0.758
left,5,640,-67.000,-96.625,95.938,0.722,0.080,-0.834
left,5,660,-68.125,-102.000,76.375,0.401,0.005,-1.084
left,5,680,-47.438,-51.500,26.062,0.239,0.110,-1.158
left,5,700,-45.500,-21.250,21.500,0.343,0.314,-1.028
left,5,720,-45.563,-27.312,42.125,0.321,0.243,-1.109
left,5,740,-39.750,-14.813,38.188,0.274,0.216,-1.183
left,5,760,-25.000,-4.875,0.250,0.198,0.341,-1.234
left,5,780,-7.750,14.625,-2.500,0.261,0.424,-1.179
left,5,800,11.938,23.250,-11.938,0.327,0.322,-1.129
left,5,820,21.562,24.187,-24.812,0.331,0.262,-1.088
left,5,840,25.625,16.000,-37.500,0.213,0.340,-1.125
left,5,860,19.875,24.187,-35.813,0.268,0.363,-1.198
left,5,880,17.187,37.063,-44.875,0.434,0.288,-1.220
left,5,900,24.937,44.500,-56.750,0.590,0.251,-1.264
left,5,920,54.563,54.250,-78.313,0.901,0.145,-1.050
left,5,940,88.188,7.812,-107.375,1.001,0.166,-0.855
left,5,960,101.938,-28.625,-101.313,0.682,0.225,-1.055
left,5,980,86.875,-24.875,-78.375,0.628,0.193,-1.057
left,5,1000,34.313,-17.187,-65.000,0.580,0.333,-0.950
left,5,1020,5.625,-14.375,-46.500,0.397,0.423,-1.023
left,5,1040,17.250,36.313,-7.875,0.389,0.386,-0.922
left,5,1060,32.438,33.813,47.875,0.488,0.380,-0.712
left,5,1080,27.875,-34.250,70.750,0.230,0.242,-0.718
left,5,1100,51.563,-36.000,17.687,-0.224,0.099,-1.046
left,5,1120,12.000,6.500,55.375,-0.130,0.137,-1.024
left,5,1140,-28.187,34.188,91.000,0.203,0.150,-0.689
left,5,1160,3.313,-42.313,66.313,-0.016,0.311,-0.630
left,5,1180,62.813,-85.938,26.625,-0.577,0.454,-1.047
left,5,1200,66.938,-53.813,41.063,-0.730,0.016,-1.124
left,5,1220,27.812,-3.125,44.375,-0.519,-0.091,-0.997
left,5,1240,5.562,19.375,35.688,-0.202,0.034,-0.778
left,5,1260,12.813,-23.437,42.938,-0.316,0.120,-0.740
left,5,1280,22.000,-49.625,38.875,-0.601,-0.137,-0.967
left,5,1300,7.375,-16.687,11.688,-0.629,-0.327,-0.963
left,5,1320,-17.687,-7.687,6.875,-0.397,-0.076,-0.870
left,5,1340,-26.750,-15.375,19.750,-0.338,0.202,-0.950
left,5,1360,-18.812,-34.125,28.187,-0.536,0.117,-1.103
left,5,1380,-15.438,-22.187,20.437,-0.678,0.065,-1.271
left,5,1400,-24.125,3.250,16.312,-0.563,0.131,-1.228
left,5,1420,-21.125,7.062,7.500,-0.363,0.217,-1.177
left,5,1440,-13.313,5.125,8.563,-0.261,0.239,-1.106
left,5,1460,-8.625,0.937,14.000,-0.285,0.144,-1.077
left,5,1480,-6.687,7.187,9.063,-0.227,0.035,-1.042
left,5,1500,-5.187,7.062,-0.437,-0.164,0.065,-1.007
left,5,1520,-4.562,7.000,-0.125,-0.135,0.107,-1.018
left,5,1540,-6.375,5.750,2.813,-0.104,0.103,-1.012
left,5,1560,-9.250,6.125,5.687,-0.077,0.099,-1.035
left,5,1580,-10.625,8.063,5.250,-0.049,0.123,-1.020
left,5,1600,-6.062,5.062,1.562,-0.052,0.154,-1.031
left,5,1620,-2.563,5.812,1.562,-0.078,0.147,-1.047
left,5,1640,-0.500,9.938,-1.562,-0.051,0.122,-1.042
left,5,1660,-1.750,12.000,-0.062,-0.024,0.115,-1.032
left,5,1680,-3.188,11.813,-1.312,-0.002,0.105,-1.031
left,5,1700,-3.688,11.625,0.562,-0.000,0.122,-1.039
left,5,1720,-3.000,11.938,0.625,0.006,0.121,-1.037
left,5,1740,-2.188,11.188,0.750,0.018,0.115,-1.034
left,5,1760,0.375,8.938,-1.687,0.019,0.142,-1.035
left,5,1780,1.625,6.750,-2.313,0.013,0.140,-1.018
left,5,1800,0.937,5.062,-1.125,-0.001,0.134,-1.007
left,5,1820,-1.312,3.625,0.250,-0.009,0.120,-0.997
left,5,1840,-2.500,2.813,-0.750,-0.028,0.104,-1.012
left,5,1860,-4.750,3.813,-1.062,-0.026,0.122,-1.023
left,5,1880,-5.625,2.625,-0.062,-0.012,0.139,-1.027
left,5,1900,-5.937,2.938,1.875,-0.003,0.124,-1.038
left,5,1920,-5.437,3.750,6.125,0.021,0.128,-1.025
left,5,1940,-2.750,1.375,3.688,0.021,0.118,-1.026
left,5,1960,-3.688,4.125,2.938,0.021,0.121,-1.036
left,5,1980,-0.937,2.500,-0.062,0.020,0.149,-1.020
left,6,1,-1.500,-0.062,0.500,-0.002,0.143,-1.017
left,6,21,-0.687,-0.875,2.125,-0.005,0.160,-1.010
left,6,40,-0.375,-2.188,3.563,-0.048,0.148,-1.017
left,6,60,-0.625,-1.437,3.563,-0.099,0.143,-1.033
left,6,80,-0.500,-1.437,2.250,-0.189,0.147,-1.046
left,6,100,-0.375,0.687,1.000,-0.421,0.188,-1.162
left,6,120,-0.562,17.250,5.062,-0.625,0.205,-1.308
left,6,140,8.813,32.563,2.938,-0.680,0.254,-1.275
left,6,160,23.687,33.125,-2.563,-0.712,0.199,-1.215
left,6,180,33.688,36.250,-10.875,-0.713,0.091,-1.127
left,6,200,16.000,31.875,-13.000,-0.708,0.016,-1.080
left,6,220,17.875,42.125,-7.562,-0.643,-0.054,-1.072
left,6,240,4.375,50.000,5.187,-0.495,0.092,-0.995
left,6,260,-13.438,36.813,28.375,-0.297,0.279,-0.896
left,6,280,-22.500,0.687,61.063,-0.170,0.259,-0.791
left,6,300,-27.687,-33.688,83.125,-0.147,0.130,-0.824
left,6,320,-36.938,-42.438,70.188,-0.155,-0.046,-0.772
left,6,340,-33.250,-56.500,30.500,-0.159,0.008,-0.763
left,6,360,-24.625,-50.625,3.000,-0.095,0.177,-0.801
left,6,380,-28.250,-36.875,7.062,-0.030,0.221,-0.854
left,6,400,-40.250,-22.937,36.188,0.049,0.090,-0.790
left,6,420,-42.625,-31.875,37.688,0.072,0.102,-0.811
left,6,440,-45.375,1.750,27.312,-0.037,0.115,-0.955
left,6,460,-35.688,32.813,7.125,0.009,0.163,-1.028
left,6,480,-31.625,67.375,-28.437,0.292,0.025,-0.879
left,6,500,-10.375,61.875,-73.750,0.520,0.225,-0.876
left,6,520,-9.438,59.313,-55.375,0.630,0.437,-1.054
left,6,540,-18.562,48.250,-26.312,0.808,0.289,-0.888
left,6,560,-28.000,11.938,-19.062,0.709,0.079,-0.888
left,6,580,-40.375,0.812,0.500,0.655,0.107,-1.090
left,6,600,-42.000,11.438,-12.188,0.811,0.032,-1.039
left,6,620,-41.125,1.625,-11.188,0.899,0.219,-1.048
left,6,640,-40.750,-8.875,29.312,0.857,0.169,-1.150
left,6,660,-31.500,-16.875,13.875,0.746,-0.045,-1.222
left,6,680,-5.187,-6.625,-44.875,0.476,0.175,-1.393
left,6,700,22.812,9.625,-56.438,0.356,0.565,-1.456
left,6,720,31.812,22.000,-44.563,0.414,0.542,-1.276
left,6,740,31.250,10.563,-37.063,0.275,0.412,-1.199
left,6,760,24.687,18.187,-27.437,0.190,0.318,-1.255
left,6,780,24.312,33.938,-27.562,0.337,0.161,-1.114
left,6,800,39.625,19.187,-41.375,0.422,0.186,-1.072
left,6,820,60.188,9.813,-50.188,0.383,0.186,-1.124
left,6,840,88.938,20.187,-62.438,0.366,0.074,-1.146
left,6,860,98.250,33.375,-80.688,0.473,0.043,-1.032
left,6,880,78.063,21.937,-74.688,0.562,0.193,-0.893
left,6,900,51.750,-21.062,-42.188,0.392,0.209,-0.941
left,6,920,31.812,-22.625,-24.500,0.333,0.069,-1.046
left,6,940,43.500,15.000,-20.750,0.434,-0.090,-0.932
left,6,960,47.688,19.625,-26.687,0.672,-0.051,-0.682
left,6,980,34.938,-31.437,-35.188,0.562,0.062,-0.678
left,6,1000,20.687,-63.313,-36.563,0.264,0.099,-0.919
left,6,1020,-5.125,-9.125,-2.500,0.019,0.187,-1.142
left,6,1040,-54.750,54.313,51.813,0.268,0.027,-0.739
left,6,1060,-40.813,-9.500,28.312,0.286,0.034,-0.521
left,6,1080,32.063,-41.313,-29.312,-0.186,0.227,-1.072
left,6,1100,27.812,2.938,26.937,-0.174,0.080,-1.016
left,6,1120,-1.000,29.875,35.563,0.240,-0.039,-0.680
left,6,1140,25.687,-48.500,12.188,-0.153,0.282,-0.729
left,6,1160,35.500,-84.688,25.000,-0.665,-0.054,-1.149
left,6,1180,-10.250,-16.000,28.562,-0.590,-0.245,-1.134
left,6,1200,-33.750,16.562,25.375,-0.179,0.116,-0.874
left,6,1220,-18.187,-31.625,20.937,-0.098,0.332,-0.842
left,6,1240,-3.125,-75.813,24.000,-0.586,0.194,-1.218
left,6,1260,-18.125,-24.937,21.687,-0.730,0.032,-1.325
left,6,1280,-25.562,7.062,8.875,-0.366,0.130,-1.110
left,6,1300,-6.062,-12.000,11.438,-0.099,0.350,-0.931
left,6,1320,26.437,-63.813,0.000,-0.292,0.163,-0.877
left,6,1340,48.750,-76.438,-33.750,-0.573,-0.239,-0.920
left,6,1360,13.188,-44.250,-19.000,-0.732,-0.249,-1.032
left,6,1380,-24.687,-8.750,6.750,-0.521,-0.027,-1.083
left,6,1400,-27.312,-0.625,5.625,-0.390,0.159,-1.091
left,6,1420,-14.063,-2.563,5.375,-0.400,0.137,-1.138
left,6,1440,-10.125,6.250,2.000,-0.344,0.112,-1.119
left,6,1460,-16.125,16.250,5.562,-0.234,0.076,-1.060
left,6,1480,-14.563,19.312,0.125,-0.118,0.054,-1.000
left,6,1500,-8.688,12.438,-2.625,-0.034,0.124,-0.970
left,6,1520,-3.563,3.813,-0.375,-0.054,0.112,-0.999
left,6,1540,-5.000,4.187,0.062,-0.084,0.090,-1.034
left,6,1560,-9.063,7.937,4.625,-0.092,0.148,-1.072
left,6,1580,-7.562,9.500,8.625,-0.063,0.139,-1.061
left,6,1600,-1.000,6.312,6.812,-0.078,0.122,-1.057
left,6,1620,-0.125,6.937,5.937,-0.092,0.078,-1.047
left,6,1640,0.437,8.375,1.437,-0.074,0.063,-1.027
left,6,1660,0.187,7.625,0.750,-0.062,0.078,-1.017
left,6,1680,-0.187,6.500,4.062,-0.069,0.086,-1.014
left,6,1700,1.000,5.625,2.313,-0.071,0.071,-1.015
left,6,1720,3.188,5.500,-1.687,-0.090,0.050,-1.026
left,6,1740,0.875,7.687,1.875,-0.104,0.073,-1.035
left,6,1760,-2.625,6.562,9.875,-0.059,0.099,-1.029
left,6,1780,-3.563,5.125,12.563,-0.064,0.097,-1.020
left,6,1800,0.125,-1.000,5.937,-0.048,0.081,-1.014
left,6,1820,0.500,-4.687,1.375,-0.057,0.111,-1.017
left,6,1840,-1.437,-9.250,9.563,-0.066,0.093,-1.033
left,6,1860,-2.688,-7.937,15.625,-0.067,0.065,-1.021
left,6,1880,-2.813,-12.063,14.750,-0.071,0.081,-1.001
left,6,1900,5.812,-22.687,14.250,-0.075,0.058,-1.015
left,6,1920,11.313,-21.875,10.688,-0.087,0.077,-1.029
left,6,1940,10.313,-16.875,7.250,-0.078,0.079,-1.017
left,6,1960,7.687,-17.812,9.250,-0.079,0.120,-1.005
left,6,1980,3.938,-24.812,17.375,-0.112,0.108,-1.026
left,7,1,-0.500,-0.562,-1.250,-0.034,0.137,-1.021
left,7,20,-1.562,-1.000,1.062,-0.021,0.128,-1.015
left,7,40,-1.937,-1.500,1.500,-0.030,0.117,-1.018
left,7,60,-2.000,-0.937,1.250,-0.032,0.135,-1.021
left,7,80,-1.437,-2.063,3.000,-0.044,0.139,-1.022
left,7,100,-2.313,-1.000,3.938,-0.066,0.119,-1.028
left,7,120,-3.125,0.062,4.375,-0.096,0.139,-1.038
left,7,140,-2.188,0.937,7.312,-0.164,0.138,-1.067
left,7,160,-1.625,1.625,9.875,-0.299,0.112,-1.126
left,7,180,-1.187,6.875,12.625,-0.562,0.083,-1.243
left,7,200,1.687,19.000,17.687,-0.842,0.112,-1.371
left,7,220,14.063,36.313,1.625,-0.983,0.091,-1.360
left,7,240,30.625,48.813,-15.625,-1.031,0.155,-1.261
left,7,260,35.938,53.563,-13.313,-1.048,0.195,-1.152
left,7,280,28.187,69.063,-18.000,-0.953,0.098,-1.032
left,7,300,13.000,76.750,-8.813,-0.811,0.072,-0.866
left,7,320,0.375,75.875,2.813,-0.632,0.158,-0.768
left,7,340,-17.687,79.750,14.250,-0.408,0.195,-0.721
left,7,360,-30.750,82.188,27.062,-0.157,0.078,-0.700
left,7,380,-20.062,71.188,6.437,0.001,0.049,-0.726
left,7,400,2.250,73.875,-41.313,0.184,0.178,-0.767
left,7,420,1.750,87.813,-45.563,0.407,0.292,-0.704
left,7,440,-23.187,60.750,-24.312,0.663,0.180,-0.677
left,7,460,-22.687,52.438,-37.688,0.865,0.042,-0.595
left,7,480,2.313,1.375,-65.000,0.855,0.164,-0.634
left,7,500,11.000,-5.500,-42.063,0.865,0.323,-0.794
left,7,520,-17.375,-13.375,-11.438,0.990,0.203,-0.671
left,7,540,-33.375,-53.875,8.688,0.928,-0.007,-0.587
left,7,560,-42.563,-85.813,10.250,0.720,0.017,-0.815
left,7,580,-55.250,-64.375,4.562,0.743,0.143,-1.007
left,7,600,-44.375,-32.000,-5.562,0.825,0.170,-0.939
left,7,620,-42.188,-50.313,9.750,0.698,0.246,-0.931
left,7,640,-56.750,-58.438,53.000,0.529,0.238,-1.132
left,7,660,-41.625,-41.313,35.188,0.458,0.158,-1.276
left,7,680,-20.312,-21.062,-6.312,0.496,0.238,-1.327
left,7,700,-5.625,-10.313,-15.750,0.566,0.386,-1.358
left,7,720,12.188,-9.563,-16.250,0.647,0.465,-1.340
left,7,740,16.562,-13.813,-20.000,0.510,0.272,-1.279
left,7,760,31.875,-15.250,-58.188,0.305,0.176,-1.246
left,7,780,50.250,10.625,-63.688,0.300,0.189,-1.171
left,7,800,66.813,13.313,-73.625,0.450,0.188,-1.045
left,7,820,77.438,7.187,-78.750,0.429,0.230,-1.057
left,7,840,79.063,3.438,-68.000,0.370,0.184,-1.062
left,7,860,66.375,-2.125,-68.438,0.333,0.106,-1.079
left,7,880,52.063,13.438,-51.625,0.448,0.194,-1.084
left,7,900,43.250,25.875,-11.875,0.688,0.222,-0.859
left,7,920,33.125,-3.000,15.125,0.665,0.067,-0.798
left,7,940,18.750,-19.000,16.250,0.601,-0.062,-0.806
left,7,960,5.687,-23.312,1.687,0.633,-0.072,-0.776
left,7,980,13.938,-30.937,15.250,0.625,0.352,-0.793
left,7,1000,13.188,-68.250,62.375,0.390,0.297,-0.809
left,7,1020,7.937,-93.125,38.375,0.065,-0.078,-0.952
left,7,1040,-4.375,-51.438,-11.625,-0.003,-0.129,-1.095
left,7,1060,4.375,4.500,1.937,0.257,0.156,-0.958
left,7,1080,43.188,-9.938,34.188,0.231,0.331,-0.778
left,7,1100,30.562,-74.125,59.438,-0.393,0.160,-1.095
left,7,1120,8.563,-4.500,30.062,-0.591,-0.226,-1.252
left,7,1140,-25.312,51.750,40.375,-0.067,0.069,-0.935
left,7,1160,-20.125,21.937,72.313,0.307,0.207,-0.602
left,7,1180,9.375,-54.563,66.500,-0.113,0.144,-0.696
left,7,1200,10.688,-71.750,40.500,-0.732,-0.311,-0.956
left,7,1220,-26.250,-14.000,18.437,-0.811,-0.415,-1.004
left,7,1240,-47.875,29.500,21.500,-0.399,-0.166,-0.833
left,7,1260,-39.188,0.562,30.000,-0.191,0.200,-0.755
left,7,1280,-27.812,-42.063,30.625,-0.671,0.118,-1.037
left,7,1300,-29.812,-26.500,1.062,-0.874,-0.049,-1.238
left,7,1320,-40.625,9.813,-15.000,-0.662,0.101,-1.175
left,7,1340,-39.938,15.750,-3.375,-0.410,0.294,-1.077
left,7,1360,-27.187,5.250,8.375,-0.313,0.359,-1.034
left,7,1380,-8.250,-11.750,9.688,-0.421,0.245,-1.080
left,7,1400,-9.188,-6.312,8.813,-0.456,0.145,-1.102
left,7,1420,-16.062,-0.250,4.687,-0.352,0.121,-1.069
left,7,1440,-21.875,6.187,3.063,-0.226,0.187,-1.043
left,7,1460,-20.500,6.125,6.250,-0.086,0.265,-0.983
left,7,1480,-9.625,-9.563,0.687,-0.063,0.204,-0.977
left,7,1500,-3.500,-15.813,-8.250,-0.103,0.194,-1.044
left,7,1520,-10.313,-11.313,2.625,-0.085,0.191,-1.049
left,7,1540,-11.125,-5.500,7.500,-0.035,0.139,-1.023
left,7,1560,-4.125,-2.188,5.562,-0.019,0.157,-1.000
left,7,1580,-2.188,-4.437,3.250,-0.046,0.143,-1.021
left,7,1600,-2.750,-2.000,1.687,-0.049,0.169,-1.048
left,7,1620,-2.188,-0.750,3.563,-0.035,0.202,-1.057
left,7,1640,0.875,-0.562,4.937,-0.067,0.204,-1.060
left,7,1660,2.125,3.000,4.500,-0.108,0.184,-1.067
left,7,1680,1.812,5.750,2.938,-0.099,0.158,-1.032
left,7,1700,0.187,5.437,0.750,-0.100,0.164,-1.016
left,7,1720,-3.188,8.125,-0.500,-0.100,0.146,-1.017
left,7,1740,1.500,8.313,0.437,-0.095,0.150,-1.019
left,7,1760,8.813,7.937,-3.125,-0.073,0.091,-1.012
left,7,1780,11.813,9.500,-6.312,-0.077,0.095,-0.991
left,7,1800,11.063,9.750,-6.437,-0.064,0.114,-1.009
left,7,1820,6.062,6.937,-5.875,-0.064,0.127,-1.019
left,7,1840,3.000,6.312,-8.063,-0.053,0.128,-1.025
left,7,1860,0.000,6.125,-7.000,-0.058,0.152,-1.007
left,7,1880,1.375,4.500,-3.375,-0.066,0.163,-1.024
left,7,1900,5.625,7.750,-3.000,-0.053,0.133,-1.027
left,7,1920,6.937,5.937,-4.625,-0.038,0.122,-1.011
left,7,1940,3.313,2.438,-5.250,-0.040,0.125,-1.008
left,7,1960,-0.625,2.500,-3.375,-0.037,0.133,-1.022
left,7,1980,-2.000,3.000,-1.062,-0.035,0.140,-1.026
left,8,1,-1.687,0.500,-0.375,-0.037,0.138,-1.011
left,8,21,-2.063,0.312,-0.125,-0.041,0.127,-1.009
left,8,40,-2.000,-0.187,-0.375,-0.045,0.141,-1.015
left,8,60,-2.063,0.000,0.062,-0.035,0.146,-1.022
left,8,80,-0.875,-1.375,-0.625,-0.046,0.142,-1.017
left,8,100,-1.562,-0.750,0.375,-0.055,0.127,-1.026
left,8,120,-2.375,0.312,0.375,-0.050,0.129,-1.024
left,8,140,-1.000,0.875,-0.062,-0.050,0.152,-1.029
left,8,160,0.812,0.812,-1.062,-0.060,0.150,-1.038
left,8,180,-0.375,1.875,0.000,-0.042,0.128,-1.014
left,8,200,-0.875,0.500,0.375,-0.034,0.117,-0.993
left,8,220,-1.187,-1.000,0.687,-0.055,0.123,-1.008
left,8,240,-1.125,-0.625,0.312,-0.068,0.130,-1.033
left,8,260,-1.312,0.687,-1.312,-0.052,0.134,-1.028
left,8,280,-1.000,-0.312,-1.437,-0.042,0.142,-1.014
left,8,300,-0.812,-1.375,-0.812,-0.041,0.130,-1.011
left,8,320,-0.750,-0.812,0.187,-0.058,0.131,-1.030
left,8,340,-0.687,0.312,0.000,-0.058,0.141,-1.035
left,8,360,-1.187,0.375,-0.687,-0.047,0.128,-1.023
left,8,380,-1.250,0.500,-0.187,-0.044,0.132,-1.017
left,8,400,-1.125,0.500,-0.187,-0.050,0.133,-1.024
left,8,420,-1.437,0.562,-0.562,-0.054,0.137,-1.026
left,8,440,-1.000,0.812,-0.375,-0.050,0.140,-1.017
left,8,460,-1.125,0.250,0.687,-0.063,0.149,-1.021
left,8,480,-0.562,0.500,-0.125,-0.085,0.147,-1.024
left,8,500,0.562,0.500,-0.437,-0.146,0.154,-1.028
left,8,520,1.187,1.500,-1.062,-0.283,0.128,-1.076
left,8,540,0.062,9.375,-1.062,-0.396,0.134,-1.146
left,8,560,2.500,19.000,-2.625,-0.459,0.168,-1.161
left,8,580,10.750,25.500,-5.187,-0.534,0.183,-1.161
left,8,600,18.312,31.500,-8.938,-0.543,0.138,-1.130
left,8,620,14.438,36.438,-12.125,-0.450,-0.011,-1.088
left,8,640,6.000,47.438,-18.625,-0.227,0.037,-1.003
left,8,660,9.313,44.125,-21.312,0.006,0.186,-0.907
left,8,680,18.500,23.937,-20.125,0.096,0.215,-0.852
left,8,700,26.125,1.812,-26.812,0.085,0.096,-0.858
left,8,720,21.875,4.500,-37.625,0.029,-0.022,-0.932
left,8,740,6.937,13.625,-36.563,0.047,0.048,-0.937
left,8,760,6.312,15.375,-34.813,0.026,0.157,-0.956
left,8,780,4.875,13.188,-25.250,-0.007,0.168,-0.972
left,8,800,-2.563,12.375,-20.875,-0.026,0.029,-0.978
left,8,820,-8.563,19.937,-18.875,-0.062,0.079,-1.021
left,8,840,-11.125,25.437,-6.312,-0.110,0.136,-1.043
left,8,860,-13.313,24.687,0.375,-0.147,0.083,-1.054
left,8,880,-18.875,30.875,6.000,-0.138,0.072,-1.031
left,8,900,-26.187,32.375,5.437,-0.075,0.079,-0.956
left,8,920,-24.812,21.687,-9.250,0.011,0.106,-0.910
left,8,940,-29.312,5.875,-3.875,0.050,0.071,-0.933
left,8,960,-34.750,1.312,5.312,0.007,0.088,-1.005
left,8,980,-36.875,9.813,-6.187,0.025,0.051,-1.035
left,8,1000,-27.000,12.188,-33.125,0.141,0.140,-0.977
left,8,1020,-34.063,11.938,-14.625,0.296,0.201,-0.980
left,8,1040,-27.812,0.000,-5.062,0.396,0.195,-0.943
left,8,1060,-21.125,-17.125,-4.937,0.378,0.206,-0.972
left,8,1080,-12.438,-21.875,-14.625,0.290,0.236,-1.044
left,8,1100,-12.875,-13.375,-13.125,0.315,0.286,-0.978
left,8,1120,-13.313,-22.500,-4.062,0.276,0.214,-0.920
left,8,1140,-14.688,-27.187,7.000,0.220,0.152,-0.945
left,8,1160,-8.938,-29.500,4.875,0.209,0.163,-0.951
left,8,1180,-1.875,-28.750,-26.937,0.073,0.158,-1.021
left,8,1200,-4.875,-12.938,-32.125,0.031,0.354,-1.098
left,8,1220,-15.938,0.625,-1.250,0.167,0.319,-1.062
left,8,1240,-15.375,3.563,8.875,0.261,0.220,-1.046
left,8,1260,-7.937,-0.250,-13.313,0.261,0.186,-1.072
left,8,1280,-0.687,-7.125,-31.812,0.290,0.281,-1.086
left,8,1300,3.063,-7.875,-32.438,0.309,0.338,-1.088
left,8,1320,-1.875,-10.000,-15.000,0.284,0.308,-1.084
left,8,1340,-1.937,-8.750,-5.500,0.219,0.252,-1.099
left,8,1360,-1.375,-5.250,-3.250,0.186,0.245,-1.096
left,8,1380,1.250,-1.625,-1.500,0.178,0.242,-1.074
left,8,1400,3.625,-1.875,0.687,0.185,0.189,-1.015
left,8,1420,6.000,-7.500,1.250,0.173,0.207,-0.978
left,8,1440,11.063,-14.813,5.750,0.069,0.212,-1.010
left,8,1460,13.438,-14.313,7.687,-0.012,0.170,-1.021
left,8,1480,9.625,-2.500,-0.125,-0.033,0.146,-0.995
left,8,1500,1.812,2.438,4.250,-0.005,0.168,-0.959
left,8,1520,-6.812,0.312,4.312,0.004,0.150,-0.946
left,8,1540,-7.750,-2.063,0.187,-0.013,0.187,-0.978
left,8,1560,-7.750,-2.938,-1.437,-0.027,0.188,-0.985
left,8,1580,-7.687,0.812,-0.500,-0.003,0.208,-1.007
left,8,1600,-7.687,3.250,1.312,0.031,0.237,-1.030
left,8,1620,-7.500,8.625,3.125,0.115,0.296,-1.135
left,8,1640,-6.812,14.000,7.375,0.345,0.268,-1.064
left,8,1660,5.812,-6.375,-1.562,0.397,0.238,-0.990
left,8,1680,12.688,-22.687,5.875,0.180,0.270,-1.142
left,8,1700,10.750,-3.250,12.313,0.165,0.152,-1.175
left,8,1720,11.750,10.000,1.437,0.284,0.132,-1.117
left,8,1740,12.063,17.875,5.500,0.432,0.233,-1.043
left,8,1760,15.875,-0.625,22.000,0.466,0.223,-0.937
left,8,1780,15.938,-23.750,20.125,0.305,0.134,-0.981
left,8,1800,7.437,-18.625,19.000,0.238,0.137,-1.024
left,8,1820,-2.563,-13.375,26.875,0.233,0.196,-0.959
left,8,1840,5.437,-27.875,24.937,0.062,0.209,-0.978
left,8,1860,10.875,-22.375,19.250,-0.044,0.192,-1.065
left,8,1880,11.063,9.438,19.875,0.062,0.139,-1.024
left,8,1900,26.437,-5.937,11.750,0.188,0.235,-0.816
left,8,1920,28.250,-33.375,10.375,-0.097,0.230,-1.018
left,8,1940,21.750,-15.250,17.562,-0.273,0.118,-1.141
left,8,1960,1.062,17.875,22.687,-0.008,0.067,-1.004
left,8,1980,-1.187,11.188,25.062,0.230,0.236,-0.821
left,9,1,-0.187,0.062,-2.250,-0.056,0.183,-1.002
left,9,21,0.750,-1.375,-0.562,-0.061,0.185,-1.003
left,9,40,0.500,-1.375,0.500,-0.082,0.172,-1.013
left,9,60,-0.312,-1.562,0.187,-0.097,0.155,-1.018
left,9,80,-0.687,0.375,-0.687,-0.094,0.151,-1.016
left,9,100,0.375,0.687,-0.875,-0.080,0.180,-1.004
left,9,120,1.312,-2.188,0.375,-0.093,0.190,-0.996
left,9,140,2.938,-3.250,1.437,-0.150,0.189,-1.011
left,9,160,3.063,-1.750,-0.375,-0.208,0.181,-1.026
left,9,180,4.687,-1.125,-4.812,-0.242,0.192,-1.031
left,9,200,8.875,-1.000,-6.062,-0.306,0.203,-1.048
left,9,220,9.688,2.250,-0.437,-0.363,0.158,-1.079
left,9,240,7.375,9.813,0.250,-0.388,0.111,-1.089
left,9,260,6.312,16.000,-3.688,-0.375,0.128,-1.081
left,9,280,7.687,21.375,-4.500,-0.303,0.189,-1.040
left,9,300,10.188,18.062,0.187,-0.193,0.200,-0.973
left,9,320,9.813,8.375,3.813,-0.182,0.120,-0.947
left,9,340,12.063,8.813,-12.500,-0.260,0.101,-1.000
left,9,360,16.250,14.313,-23.187,-0.205,0.163,-0.951
left,9,380,14.000,8.625,-19.937,-0.133,0.117,-0.934
left,9,400,6.875,8.813,-24.812,-0.170,-0.034,-0.977
left,9,420,0.937,20.437,-33.750,-0.174,0.037,-1.016
left,9,440,1.812,29.187,-35.000,-0.118,0.147,-0.976
left,9,460,6.000,23.187,-33.188,-0.080,0.157,-0.942
left,9,480,-2.563,19.187,-27.562,-0.135,0.048,-0.978
left,9,500,-8.625,27.437,-29.312,-0.170,0.079,-0.995
left,9,520,-16.312,40.250,-20.437,-0.214,0.151,-1.017
