gesture,rep,t_ms,gx,gy,gz,ax,ay,az
front,19,1779,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,19,E (63464) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,19,E (63464) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,19,E (63517) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,19,E (63517) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,19,E (63570) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,19,E (63570) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,19,1939,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,19,E (63624) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,19,E (63624) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,19,E (63677) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,19,E (63677) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,19,E (63730) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,19,E (63730) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,19,2099,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (64169) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64169) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (64222) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64222) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (64275) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64275) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,160,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (64329) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64329) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (64382) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64382) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (64435) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64435) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,320,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (64489) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64489) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (64542) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64542) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (64595) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64595) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,480,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (64609) i2c.master: I2C transaction unexpected nack detected
front,20,E (64610) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64611) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,500,2.875,-7.375,45.000,-0.034,-0.095,-0.878
front,20,501,2.875,-7.375,45.000,-0.034,-0.095,-0.878
front,20,503,2.813,-5.375,42.938,-0.041,-0.086,-0.881
front,20,503,2.813,-5.375,42.938,-0.041,-0.086,-0.881
front,20,505,3.000,-3.313,41.063,-0.045,-0.080,-0.883
front,20,505,3.000,-3.313,41.063,-0.045,-0.080,-0.883
front,20,506,3.000,-3.313,41.063,-0.045,-0.080,-0.883
front,20,507,3.438,-1.062,39.438,-0.047,-0.074,-0.883
front,20,508,3.438,-1.062,39.438,-0.047,-0.074,-0.883
front,20,508,3.438,-1.062,39.438,-0.047,-0.074,-0.883
front,20,509,4.000,1.250,38.000,-0.047,-0.069,-0.881
front,20,510,4.000,1.250,38.000,-0.047,-0.069,-0.881
front,20,511,4.000,1.250,38.000,-0.047,-0.069,-0.881
front,20,512,4.875,3.750,36.750,-0.045,-0.067,-0.879
front,20,513,4.875,3.750,36.750,-0.045,-0.067,-0.879
front,20,514,5.875,6.312,35.688,-0.041,-0.066,-0.876
front,20,514,5.875,6.312,35.688,-0.041,-0.066,-0.876
front,20,515,5.875,6.312,35.688,-0.041,-0.066,-0.876
front,20,516,6.937,8.938,34.750,-0.035,-0.066,-0.873
front,20,517,6.937,8.938,34.750,-0.035,-0.066,-0.873
front,20,518,6.937,8.938,34.750,-0.035,-0.066,-0.873
front,20,519,8.063,11.500,33.813,-0.028,-0.067,-0.869
front,20,519,8.063,11.500,33.813,-0.028,-0.067,-0.869
front,20,521,9.063,14.000,32.875,-0.021,-0.067,-0.866
front,20,541,6.750,31.937,19.375,0.056,0.025,-0.841
front,20,E (64728) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64728) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (64766) i2c.master: I2C transaction unexpected nack detected
front,20,E (64766) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (64767) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,656,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,657,-8.938,78.313,57.875,0.172,0.439,-1.018
front,20,658,-3.375,80.188,54.313,0.175,0.438,-1.008
front,20,659,-3.375,80.188,54.313,0.175,0.438,-1.008
front,20,660,-3.375,80.188,54.313,0.175,0.438,-1.008
front,20,661,1.750,81.063,50.625,0.181,0.444,-0.991
front,20,681,17.375,41.813,45.688,0.294,0.641,-0.790
front,20,700,-19.375,0.312,75.000,0.273,0.661,-0.773
front,20,720,-59.438,-27.562,76.438,0.149,0.614,-0.792
front,20,740,-55.938,-25.062,55.125,0.018,0.660,-0.915
front,20,760,-53.250,-22.187,37.625,0.013,0.593,-0.951
front,20,780,-39.500,-18.250,31.812,0.072,0.502,-0.984
front,20,800,-25.062,-8.938,13.313,0.070,0.510,-1.074
front,20,820,-18.875,-20.000,-3.250,0.175,0.423,-1.038
front,20,840,-12.250,-32.500,-7.562,0.259,0.384,-0.981
front,20,860,-8.750,-23.312,-2.938,0.205,0.391,-0.937
front,20,880,-6.062,-9.438,-5.312,0.097,0.420,-0.913
front,20,900,-0.937,14.313,-16.250,0.072,0.480,-0.982
front,20,920,17.250,43.563,-22.000,0.172,0.475,-1.050
front,20,940,25.562,60.438,-19.375,0.218,0.489,-1.026
front,20,960,21.250,59.000,-15.500,0.234,0.534,-0.984
front,20,980,14.125,37.875,-4.187,0.208,0.554,-0.947
front,20,1000,18.500,-0.812,-10.313,0.164,0.574,-0.939
front,20,1020,21.187,-34.688,-12.938,0.192,0.626,-0.979
front,20,1040,16.437,-37.313,-10.188,0.146,0.562,-0.998
front,20,1060,44.750,-28.625,-13.500,0.149,0.503,-0.961
front,20,1080,42.875,-19.125,-24.187,0.148,0.510,-0.986
front,20,1100,15.750,-5.250,-19.812,0.197,0.467,-0.901
front,20,1120,7.937,1.312,-23.187,0.195,0.224,-0.812
front,20,1140,13.188,-10.188,-52.875,0.226,0.198,-0.952
front,20,1160,18.875,-12.313,-36.563,0.274,0.167,-1.030
front,20,1180,13.125,-16.250,-28.000,0.251,0.073,-0.894
front,20,1200,-4.000,-46.875,-12.063,0.181,-0.033,-0.798
front,20,1220,-27.562,-77.500,-0.250,0.132,-0.191,-0.824
front,20,1240,-47.313,-83.000,-17.562,0.104,-0.261,-0.836
front,20,1260,-28.375,-77.063,-22.812,0.008,-0.234,-0.875
front,20,1280,2.438,-41.500,-20.500,-0.062,-0.226,-0.973
front,20,E (65419) i2c.master: I2C transaction unexpected nack detected
front,20,E (65419) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65421) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,1309,-9.625,-18.250,-35.500,-0.043,-0.175,-0.967
front,20,E (65489) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65489) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (65542) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65542) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (65595) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65595) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,1480,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (65649) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65649) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (65702) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65702) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (65755) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65755) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,1640,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (65809) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65809) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (65862) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65862) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (65915) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65915) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,1800,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (65969) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (65969) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (66022) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (66022) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (66075) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (66075) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,1960,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,20,E (66129) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (66129) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (66182) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (66182) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,E (66235) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,20,E (66235) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,20,2120,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,21,E (66715) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (66715) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (66768) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (66768) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (66821) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (66821) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,160,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,21,E (66875) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (66875) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (66928) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (66928) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (66981) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (66981) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,320,1020.875,125.000,0.000,0.000,0.000,-8.063
front,21,E (67035) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67035) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (67088) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67088) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (67141) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67141) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,480,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,21,E (67195) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67195) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (67248) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67248) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (67301) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67301) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,640,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,21,E (67331) i2c.master: I2C transaction unexpected nack detected
front,21,E (67331) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67333) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,676,-61.938,-26.312,77.375,0.067,0.847,-0.893
front,21,677,-61.938,-26.312,77.375,0.067,0.847,-0.893
front,21,679,-61.875,-30.500,78.875,0.081,0.818,-0.877
front,21,679,-61.875,-30.500,78.875,0.081,0.818,-0.877
front,21,680,-61.875,-30.500,78.875,0.081,0.818,-0.877
front,21,681,-61.000,-34.125,80.438,0.092,0.791,-0.863
front,21,682,-61.000,-34.125,80.438,0.092,0.791,-0.863
front,21,683,-59.438,-37.250,81.875,0.099,0.767,-0.851
front,21,683,-59.438,-37.250,81.875,0.099,0.767,-0.851
front,21,684,-59.438,-37.250,81.875,0.099,0.767,-0.851
front,21,685,-57.313,-39.750,83.125,0.101,0.747,-0.843
front,21,686,-57.313,-39.750,83.125,0.101,0.747,-0.843
front,21,686,-57.313,-39.750,83.125,0.101,0.747,-0.843
front,21,688,-54.688,-41.500,84.125,0.097,0.731,-0.838
front,21,688,-54.688,-41.500,84.125,0.097,0.731,-0.838
front,21,689,-54.688,-41.500,84.125,0.097,0.731,-0.838
front,21,690,-51.750,-42.563,84.750,0.087,0.719,-0.838
front,21,691,-51.750,-42.563,84.750,0.087,0.719,-0.838
front,21,691,-51.750,-42.563,84.750,0.087,0.719,-0.838
front,21,693,-48.438,-42.875,85.000,0.072,0.711,-0.842
front,21,693,-48.438,-42.875,85.000,0.072,0.711,-0.842
front,21,694,-44.938,-42.438,84.875,0.053,0.707,-0.849
front,21,695,-44.938,-42.438,84.875,0.053,0.707,-0.849
front,21,696,-44.938,-42.438,84.875,0.053,0.707,-0.849
front,21,697,-41.125,-41.313,84.188,0.031,0.704,-0.860
front,21,697,-41.125,-41.313,84.188,0.031,0.704,-0.860
front,21,698,-41.125,-41.313,84.188,0.031,0.704,-0.860
front,21,699,-37.000,-39.500,83.125,0.007,0.704,-0.873
front,21,700,-37.000,-39.500,83.125,0.007,0.704,-0.873
front,21,700,-37.000,-39.500,83.125,0.007,0.704,-0.873
front,21,702,-32.625,-37.125,81.563,-0.017,0.704,-0.888
front,21,702,-32.625,-37.125,81.563,-0.017,0.704,-0.888
front,21,720,1.562,-7.500,57.125,-0.174,0.747,-0.999
front,21,740,-5.437,11.250,28.187,-0.199,0.742,-1.031
front,21,760,-16.812,10.063,9.875,-0.110,0.645,-1.098
front,21,780,-8.063,-6.437,-12.063,0.151,0.440,-1.104
front,21,800,-4.250,-30.000,-15.563,0.317,0.321,-0.940
front,21,820,-7.687,-37.625,-11.125,0.243,0.321,-0.873
front,21,840,-4.500,-15.188,-10.688,0.109,0.397,-0.856
front,21,860,-5.125,16.437,-16.187,0.015,0.475,-0.887
front,21,880,-7.000,49.375,-14.125,0.092,0.486,-0.974
front,21,900,-8.313,63.000,-6.625,0.157,0.437,-0.996
front,21,920,3.313,61.500,-5.250,0.222,0.496,-1.019
front,21,940,11.188,60.813,-0.062,0.197,0.617,-0.977
front,21,E (67674) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67674) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (67727) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67727) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,E (67749) i2c.master: I2C transaction unexpected nack detected
front,21,E (67749) i2c.master: s_i2c_synchronous_transaction(945): I2C transaction failed
front,21,E (67750) i2c.master: i2c_master_transmit_receive(1248): I2C transaction failed
front,21,1093,1020.875,125.000,0.000,4.263,-15.750,-8.063
front,21,1094,71.813,-29.812,39.375,0.306,0.308,-0.948
front,21,1095,71.813,-29.812,39.375,0.306,0.308,-0.948
front,21,1096,73.813,-26.750,42.250,0.312,0.282,-0.951
front,21,1096,73.813,-26.750,42.250,0.312,0.282,-0.951
front,21,1097,73.813,-26.750,42.250,0.312,0.282,-0.951
front,21,1098,75.313,-23.750,44.750,0.315,0.258,-0.953
front,21,1100,76.375,-20.875,46.750,0.316,0.234,-0.952
front,21,1120,70.813,-11.813,36.625,0.239,0.118,-0.888
front,21,1140,31.062,-28.125,5.625,0.154,0.032,-0.880
front,21,1160,0.250,-43.563,-33.063,0.128,-0.128,-0.876
front,21,1180,0.000,-45.313,-61.438,0.188,-0.256,-0.835
front,21,1200,-14.188,-43.750,-57.313,0.164,-0.289,-0.843
front,21,1220,-32.125,-33.250,-45.500,0.080,-0.318,-0.919
front,21,1240,-21.250,-27.000,-41.938,0.153,-0.368,-0.988
front,21,1260,-9.938,-20.312,-24.937,0.132,-0.400,-1.068
front,21,1280,-6.750,-19.812,-20.250,0.069,-0.401,-1.057
front,21,1300,-18.187,-25.437,-25.937,0.067,-0.356,-1.058
front,21,1320,-31.625,-29.375,-26.125,0.056,-0.371,-1.072
front,21,1340,-30.312,-27.687,-21.500,0.070,-0.398,-1.084
front,21,1360,-7.250,-12.188,-16.187,0.081,-0.358,-1.094
front,21,1380,5.312,4.437,-16.062,0.083,-0.254,-1.086
front,21,1400,-17.187,-8.188,-12.375,0.058,-0.208,-1.055
front,21,1420,-30.500,-7.812,-12.500,0.028,-0.143,-1.030
front,21,1440,-22.562,10.000,-13.813,0.043,-0.079,-1.060
front,21,1460,-19.750,12.250,-10.875,0.074,-0.030,-1.115
front,21,1480,-23.750,5.500,-9.125,0.093,0.010,-1.135
front,21,1500,-22.750,4.937,-8.250,0.108,0.046,-1.135
front,21,1520,-10.125,8.063,-5.125,0.108,0.058,-1.169
front,21,1540,1.187,6.062,0.937,0.097,0.081,-1.153
front,21,1560,7.000,7.187,-0.562,0.074,0.117,-1.120
front,21,1580,4.312,3.688,-2.563,0.063,0.140,-1.087
front,21,1600,-9.188,-7.812,-3.000,0.057,0.146,-1.060
front,21,1620,-15.000,-13.500,-4.937,0.057,0.142,-1.045
front,21,1640,-10.375,-12.500,-2.813,0.062,0.136,-1.032
front,21,1660,-1.562,-6.437,1.125,0.059,0.142,-1.020
front,21,1680,4.312,-2.563,2.625,0.046,0.158,-1.010
front,21,1700,3.125,-4.000,2.438,0.042,0.156,-1.007
front,21,1720,-3.625,-7.187,0.625,0.042,0.157,-0.994
front,21,1740,-9.750,-9.688,-2.438,0.034,0.146,-0.983
front,21,1760,-8.625,-7.125,-3.063,0.032,0.138,-0.985
front,21,1780,-5.437,-3.250,-1.750,0.024,0.142,-0.965
front,21,1800,-3.563,2.750,-1.500,0.022,0.173,-0.986
front,21,1820,-6.375,1.875,-3.063,0.013,0.174,-1.008
front,21,1840,-9.813,-0.375,-5.000,0.019,0.165,-1.007
front,21,1860,-7.500,0.062,-5.250,0.034,0.145,-1.024
front,21,1880,-4.062,3.188,-2.250,0.051,0.150,-1.032
