gesture,rep,t_ms,gx,gy,gz
left,29,601,-32.750,-13.938,-57.500
left,29,611,-16.375,-14.438,-25.187
left,29,621,-15.313,-13.688,-3.000
left,29,631,-22.437,-12.813,18.000
left,29,641,-28.250,-12.500,29.187
left,29,651,-29.000,-13.688,36.375
left,29,661,-20.437,-18.875,44.813
left,29,671,-7.250,-26.125,55.438
left,29,681,8.313,-33.625,69.625
left,29,691,23.812,-34.250,87.563
left,29,701,29.375,-26.687,95.938
left,29,711,30.000,-17.875,99.563
left,29,721,28.500,-9.688,106.438
left,29,731,28.000,-5.750,116.688
left,29,741,29.312,-3.313,131.812
left,29,751,32.375,0.500,144.375
left,29,761,34.563,5.437,157.125
left,29,771,37.000,11.625,173.500
left,29,781,39.625,14.313,186.812
left,29,791,42.875,14.375,199.750
left,29,801,48.313,12.125,214.312
left,29,811,52.375,9.125,224.187
left,29,821,54.625,5.312,231.062
left,29,831,53.563,2.563,237.125
left,29,841,49.125,4.375,245.312
left,29,851,41.938,9.375,257.000
left,29,861,31.937,20.000,269.312
left,29,871,26.437,30.812,274.500
left,29,881,27.812,40.813,279.562
left,29,891,35.563,41.188,285.437
left,29,901,44.625,35.875,294.687
left,29,911,50.750,22.250,313.187
left,29,921,51.938,9.313,321.812
left,29,931,52.063,5.312,317.937
left,29,941,47.563,16.000,310.312
left,29,951,39.375,25.687,312.375
left,29,961,30.312,29.062,318.250
left,29,971,19.625,23.687,321.312
left,29,981,9.938,16.625,321.250
left,29,991,-1.812,12.000,322.250
left,30,1,-1.875,-0.687,1.375
left,30,11,-2.250,0.562,1.312
left,30,21,-2.750,2.000,0.687
left,30,31,-3.313,3.688,-0.687
left,30,41,-3.500,5.062,-3.063
left,30,51,-3.438,4.875,-4.437
left,30,61,-3.625,4.250,-4.812
left,30,71,-4.250,4.437,-4.250
left,30,81,-5.125,5.250,-3.563
left,30,91,-6.250,6.187,-2.875
left,30,101,-7.750,6.812,-3.313
left,30,111,-8.625,7.437,-5.625
left,30,121,-8.188,7.062,-11.813
left,30,131,-5.437,5.375,-18.312
left,30,141,-0.312,3.063,-25.312
left,30,151,8.938,-0.875,-36.688
left,30,161,19.375,-5.500,-48.563
left,30,171,31.562,-11.625,-62.188
left,30,181,43.250,-18.062,-82.125
left,30,191,45.813,-19.000,-101.625
left,30,201,41.750,-15.625,-140.312
left,30,211,30.000,-6.500,-155.687
left,30,221,17.562,3.938,-181.437
left,30,231,1.937,18.187,-212.250
left,30,241,-8.375,27.812,-234.500
left,30,251,-15.500,35.063,-254.562
left,30,261,-19.687,40.000,-277.875
left,30,271,-20.375,40.375,-295.562
left,30,281,-21.812,38.500,-310.000
left,30,291,-31.250,33.813,-319.125
left,30,301,-47.563,29.375,-318.750
left,30,311,-70.500,25.812,-313.312
left,30,321,-103.750,23.000,-302.562
left,30,331,-129.562,21.187,-295.187
left,30,341,-150.437,19.312,-295.250
left,30,351,-165.000,19.687,-304.437
left,30,361,-166.937,22.000,-319.250
left,30,371,-160.250,23.687,-340.125
left,30,381,-150.687,22.375,-354.750
left,30,391,-139.875,19.125,-365.875
left,30,401,-126.688,13.813,-374.562
left,30,411,-116.813,10.875,-376.187
left,30,421,-107.188,11.125,-371.375
left,30,431,-95.688,15.938,-356.375
left,30,441,-88.000,25.437,-341.562
left,30,451,-81.125,43.563,-326.500
left,30,461,-77.313,74.438,-305.437
left,30,471,-80.813,99.125,-284.062
left,30,481,-92.813,142.187,-238.062
left,30,491,-112.875,172.500,-202.500
left,30,501,-140.250,179.437,-188.000
left,30,511,-163.562,169.937,-187.062
left,30,521,-161.125,160.500,-186.750
left,30,531,-142.625,140.812,-186.062
left,30,541,-110.375,94.625,-180.062
left,30,551,-85.188,56.938,-166.750
left,30,561,-64.438,35.438,-150.312
left,30,571,-48.000,30.500,-130.000
left,30,581,-40.813,34.813,-109.688
left,30,591,-35.750,40.625,-75.438
left,30,601,-31.000,40.250,-44.375
left,30,611,-27.625,34.250,-14.438
left,30,621,-23.250,24.187,17.562
left,30,631,-20.250,18.562,36.375
left,30,641,-16.750,14.625,48.250
left,30,651,-6.312,6.812,54.438
left,30,661,9.688,-3.875,55.688
left,30,671,30.250,-17.562,58.500
left,30,681,55.625,-37.313,68.375
left,30,691,71.688,-52.938,80.125
left,30,701,82.188,-60.375,94.375
left,30,711,86.188,-53.625,101.375
left,30,721,83.875,-41.750,106.375
left,30,731,81.000,-29.375,117.375
left,30,741,81.063,-25.312,131.000
left,30,751,82.125,-24.937,144.750
left,30,761,83.750,-25.437,157.062
left,30,771,85.813,-26.625,162.875
left,30,781,89.063,-30.187,167.187
left,30,791,93.063,-36.563,172.687
left,30,801,93.688,-41.438,180.062
left,30,811,92.000,-43.688,191.062
left,30,821,89.875,-47.500,205.187
left,30,831,89.750,-54.875,209.500
left,30,841,92.250,-53.250,205.375
left,30,851,93.250,-39.813,203.062
left,30,861,89.938,-28.625,205.687
left,30,871,81.000,-28.187,214.937
left,30,881,73.063,-33.000,225.062
left,30,891,66.000,-35.563,234.562
left,30,901,58.625,-31.500,242.312
left,30,911,53.438,-24.312,245.812
left,30,921,48.688,-16.500,248.437
left,30,931,43.938,-8.500,253.750
left,30,941,40.625,-5.500,262.062
left,30,951,35.375,-6.062,277.375
left,30,961,28.750,-10.750,289.375
left,30,971,26.312,-16.625,298.937
left,30,981,23.687,-23.562,308.500
left,30,991,18.312,-26.937,314.437
